"","GSM1387702","GSM1387703","GSM1387700","GSM1387701"
"UBXN4:212008_at",NA,NA,NA,NA
"STIP1:212009_s_at",9.14534629014997,9.11857775844511,9.98233765513726,9.72393393006153
"CDV3:212010_s_at",NA,NA,NA,NA
"PXDN:212012_at",NA,NA,NA,NA
"PXDN:212013_at",NA,NA,NA,NA
"CD44:212014_x_at",NA,NA,NA,NA
"MIR4745///PTBP1:212015_x_at",NA,NA,NA,NA
"MIR4745///PTBP1:212016_s_at",NA,NA,NA,NA
"FAM168B:212017_at",NA,NA,NA,NA
"RSL1D1:212018_s_at",NA,NA,NA,NA
"RSL1D1:212019_at",NA,NA,NA,NA
"MKI67:212020_s_at",NA,NA,NA,NA
"MKI67:212021_s_at",NA,NA,NA,NA
"MKI67:212022_s_at",NA,NA,NA,NA
"MKI67:212023_s_at",NA,NA,NA,NA
"FLII:212024_x_at",NA,NA,NA,NA
"FLII:212025_s_at",NA,NA,NA,NA
"EXOC7:212026_s_at",NA,NA,NA,NA
"RBM25:212027_at",NA,NA,NA,NA
"RBM25:212028_at",NA,NA,NA,NA
"PTOV1-AS2:212029_s_at",NA,NA,NA,NA
"RBM25:212030_at",NA,NA,NA,NA
"RBM25:212031_at",NA,NA,NA,NA
"PTOV1:212032_s_at",NA,NA,NA,NA
"RBM25:212033_at",NA,NA,NA,NA
"EXOC7:212034_s_at",NA,NA,NA,NA
"EXOC7:212035_s_at",NA,NA,NA,NA
"PNN:212036_s_at",NA,NA,NA,NA
"PNN:212037_at",NA,NA,NA,NA
"VDAC1:212038_s_at",NA,NA,NA,NA
"SNORD83B///SNORD139///RPL3:212039_x_at",NA,NA,NA,NA
"TGOLN2:212040_at",NA,NA,NA,NA
"ATP6V0D1:212041_at",NA,NA,NA,NA
"RPL7:212042_x_at",NA,NA,NA,NA
"TGOLN2:212043_at",NA,NA,NA,NA
"RPL27A:212044_s_at",NA,NA,NA,NA
"GLG1:212045_at",NA,NA,NA,NA
"MAPK3:212046_x_at",NA,NA,NA,NA
"RNF167:212047_s_at",10.9459339182792,10.9644419539935,10.7513432058914,10.6285640130713
"YARS:212048_s_at",NA,NA,NA,NA
"WIPF2:212049_at",NA,NA,NA,NA
"WIPF2:212050_at",NA,NA,NA,NA
"WIPF2:212051_at",NA,NA,NA,NA
"TBC1D9B:212052_s_at",NA,NA,NA,NA
"LOC102724985///PDXDC1:212053_at",NA,NA,NA,NA
"TBC1D9B:212054_x_at",NA,NA,NA,NA
"TPGS2:212055_at",NA,NA,NA,NA
"GSE1:212056_at",NA,NA,NA,NA
"GSE1:212057_at",NA,NA,NA,NA
"U2SURP:212058_at",NA,NA,NA,NA
"TRPC4AP:212059_s_at",NA,NA,NA,NA
"U2SURP:212060_at",NA,NA,NA,NA
"U2SURP:212061_at",NA,NA,NA,NA
"ATP9A:212062_at",NA,NA,NA,NA
"CD44:212063_at",NA,NA,NA,NA
"MAZ:212064_x_at",NA,NA,NA,NA
"USP34:212065_s_at",NA,NA,NA,NA
"USP34:212066_s_at",NA,NA,NA,NA
"C1R:212067_s_at",NA,NA,NA,NA
"PRRC2B:212068_s_at",8.85962796066388,8.88916929844198,8.64598259711986,8.61974312578067
"PRRC2B:212069_s_at",NA,NA,NA,NA
"ADGRG1:212070_at",6.86393845042397,7.01122725542325,6.81915722367497,6.78109738148632
"SPTBN1:212071_s_at",NA,NA,NA,NA
"CSNK2A1:212072_s_at",NA,NA,NA,NA
"CSNK2A1:212073_at",NA,NA,NA,NA
"SUN1:212074_at",NA,NA,NA,NA
"CSNK2A1:212075_s_at",NA,NA,NA,NA
"KMT2A:212076_at",9.37773110834978,9.20273604325017,9.15456498245423,9.29576893442051
"CALD1:212077_at",4.85798099512757,5.21606678308703,4.01077983875324,3.74416109557041
"KMT2A:212078_s_at",9.54564023601277,9.44466292611039,9.5298794962757,9.53140095626352
"KMT2A:212079_s_at",8.78352213467528,8.70608153984505,8.62837262888024,8.66530038238694
"KMT2A:212080_at",NA,NA,NA,NA
"PRRC2A:212081_x_at",NA,NA,NA,NA
"MYL6:212082_s_at",NA,NA,NA,NA
"TEX261:212083_at",NA,NA,NA,NA
"TEX261:212084_at",NA,NA,NA,NA
"SLC25A6:212085_at",NA,NA,NA,NA
"LMNA:212086_x_at",NA,NA,NA,NA
"ERAL1:212087_s_at",NA,NA,NA,NA
"PMPCA:212088_at",NA,NA,NA,NA
"LMNA:212089_at",NA,NA,NA,NA
"GRINA:212090_at",9.17985934105233,9.15951818638108,9.03477145621322,9.09750545581802
"COL6A1:212091_s_at",NA,NA,NA,NA
"PEG10:212092_at",NA,NA,NA,NA
"MTUS1:212093_s_at",NA,NA,NA,NA
"PEG10:212094_at",NA,NA,NA,NA
"MTUS1:212095_s_at",NA,NA,NA,NA
"MTUS1:212096_s_at",NA,NA,NA,NA
"CAV1:212097_at",NA,NA,NA,NA
"MGAT5:212098_at",NA,NA,NA,NA
"RHOB:212099_at",NA,NA,NA,NA
"POLDIP3:212100_s_at",NA,NA,NA,NA
"KPNA6:212101_at",NA,NA,NA,NA
"KPNA6:212102_s_at",NA,NA,NA,NA
"KPNA6:212103_at",NA,NA,NA,NA
"RBFOX2:212104_s_at",NA,NA,NA,NA
"DHX9:212105_s_at",NA,NA,NA,NA
"FAF2:212106_at",NA,NA,NA,NA
"DHX9:212107_s_at",NA,NA,NA,NA
"FAF2:212108_at",NA,NA,NA,NA
"HN1L:212109_at",NA,NA,NA,NA
"SLC39A14:212110_at",NA,NA,NA,NA
"STX12:212111_at",NA,NA,NA,NA
"STX12:212112_s_at",NA,NA,NA,NA
"ATXN7L3B:212113_at",NA,NA,NA,NA
"ATXN7L3B:212114_at",NA,NA,NA,NA
"HN1L:212115_at",NA,NA,NA,NA
"TRIM27:212116_at",NA,NA,NA,NA
"RHOQ:212117_at",NA,NA,NA,NA
"TRIM27:212118_at",NA,NA,NA,NA
"RHOQ:212119_at",NA,NA,NA,NA
"RHOQ:212120_at",NA,NA,NA,NA
"TCTN3:212121_at",NA,NA,NA,NA
"RHOQ:212122_at",NA,NA,NA,NA
"TCTN3:212123_at",NA,NA,NA,NA
"ZMIZ1:212124_at",10.3532791767702,10.3852045197417,10.1749506424066,9.9456340371817
"RANGAP1:212125_at",NA,NA,NA,NA
"CBX5:212126_at",NA,NA,NA,NA
"RANGAP1:212127_at",NA,NA,NA,NA
"DAG1:212128_s_at",NA,NA,NA,NA
"NIPA2:212129_at",NA,NA,NA,NA
"EIF1:212130_x_at",NA,NA,NA,NA
"LSM14A:212131_at",NA,NA,NA,NA
"LSM14A:212132_at",NA,NA,NA,NA
"NIPA2:212133_at",NA,NA,NA,NA
"MIR6716///PHLDB1:212134_at",NA,NA,NA,NA
"ATP2B4:212135_s_at",NA,NA,NA,NA
"ATP2B4:212136_at",NA,NA,NA,NA
"LARP1:212137_at",NA,NA,NA,NA
"PDS5A:212138_at",NA,NA,NA,NA
"GCN1:212139_at",NA,NA,NA,NA
"PDS5A:212140_at",NA,NA,NA,NA
"MCM4:212141_at",NA,NA,NA,NA
"MCM4:212142_at",NA,NA,NA,NA
"IGFBP3:212143_s_at",NA,NA,NA,NA
"SUN2:212144_at",NA,NA,NA,NA
"MRPS27:212145_at",NA,NA,NA,NA
"PLEKHM2:212146_at",NA,NA,NA,NA
"SMG5:212147_at",9.34671317030729,9.33366970800331,9.18648570116861,9.27024859875042
"PBX1:212148_at",NA,NA,NA,NA
"EFR3A:212149_at",NA,NA,NA,NA
"EFR3A:212150_at",NA,NA,NA,NA
"PBX1:212151_at",NA,NA,NA,NA
"ARID1A:212152_x_at",NA,NA,NA,NA
"POGZ:212153_at",NA,NA,NA,NA
"SDC2:212154_at",NA,NA,NA,NA
"RNF187:212155_at",NA,NA,NA,NA
"VPS39:212156_at",NA,NA,NA,NA
"SDC2:212157_at",1.36737106564853,1.77820857639809,0.75702324650746,1.4541758931858
"SDC2:212158_at",NA,NA,NA,NA
"AP2A2:212159_x_at",NA,NA,NA,NA
"XPOT:212160_at",NA,NA,NA,NA
"AP2A2:212161_at",NA,NA,NA,NA
"KIDINS220:212162_at",NA,NA,NA,NA
"KIDINS220:212163_at",NA,NA,NA,NA
"TMEM183B///TMEM183A:212164_at",NA,NA,NA,NA
"TMEM183B///TMEM183A:212165_at",NA,NA,NA,NA
"XPO7:212166_at",NA,NA,NA,NA
"SMARCB1:212167_s_at",NA,NA,NA,NA
"RBM12:212168_at",NA,NA,NA,NA
"FKBP9:212169_at",NA,NA,NA,NA
"RBM12:212170_at",NA,NA,NA,NA
"VEGFA:212171_x_at",7.66426949231891,7.70307300632852,7.96906988519241,8.07119417870217
"AK2:212172_at",NA,NA,NA,NA
"AK2:212173_at",NA,NA,NA,NA
"AK2:212174_at",NA,NA,NA,NA
"AK2:212175_s_at",NA,NA,NA,NA
"PNISR:212176_at",NA,NA,NA,NA
"PNISR:212177_at",NA,NA,NA,NA
"POM121C:212178_s_at",10.9952018314972,10.9975182345198,11.0334505336228,10.9385504499166
"PNISR:212179_at",NA,NA,NA,NA
"CRKL:212180_at",NA,NA,NA,NA
"NUDT4P1///NUDT4P2///NUDT4:212181_s_at",NA,NA,NA,NA
"NUDT4:212182_at",3.08406426478847,1.78659636189081,3.14404636961671,2.84799690655495
"NUDT4P1///NUDT4:212183_at",NA,NA,NA,NA
"TAB2:212184_s_at",NA,NA,NA,NA
"MT2A:212185_x_at",NA,NA,NA,NA
"ACACA:212186_at",NA,NA,NA,NA
"PTGDS:212187_x_at",NA,NA,NA,NA
"KCTD12:212188_at",3.08915913191124,4.89627184880738,2.96716860753263,3.25247621413522
"COG4:212189_s_at",NA,NA,NA,NA
"SERPINE2:212190_at",NA,NA,NA,NA
"SNORD68///RPL13:212191_x_at",NA,NA,NA,NA
"KCTD12:212192_at",NA,NA,NA,NA
"LARP1:212193_s_at",10.6083379986664,10.6226467169489,10.5446940228361,10.655414444226
"TM9SF4:212194_s_at",NA,NA,NA,NA
"IL6ST:212195_at",NA,NA,NA,NA
"IL6ST:212196_at",NA,NA,NA,NA
"MPRIP:212197_x_at",NA,NA,NA,NA
"TM9SF4:212198_s_at",NA,NA,NA,NA
"MRFAP1L1:212199_at",NA,NA,NA,NA
"ANKLE2:212200_at",NA,NA,NA,NA
"ANKLE2:212201_at",NA,NA,NA,NA
"TMEM87A:212202_s_at",NA,NA,NA,NA
"IFITM3:212203_x_at",NA,NA,NA,NA
"TMEM87A:212204_at",NA,NA,NA,NA
"H2AFV:212205_at",NA,NA,NA,NA
"H2AFV:212206_s_at",NA,NA,NA,NA
"MED13L:212207_at",NA,NA,NA,NA
"MED13L:212208_at",NA,NA,NA,NA
"MED13L:212209_at",NA,NA,NA,NA
"INTS1:212210_at",NA,NA,NA,NA
"ANKRD17:212211_at",NA,NA,NA,NA
"INTS1:212212_s_at",NA,NA,NA,NA
"OPA1:212213_x_at",NA,NA,NA,NA
"OPA1:212214_at",NA,NA,NA,NA
"PREPL:212215_at",NA,NA,NA,NA
"PREPL:212216_at",NA,NA,NA,NA
"PREPL:212217_at",NA,NA,NA,NA
"FASN:212218_s_at",NA,NA,NA,NA
"PSME4:212219_at",NA,NA,NA,NA
"PSME4:212220_at",NA,NA,NA,NA
"IDS:212221_x_at",NA,NA,NA,NA
"PSME4:212222_at",NA,NA,NA,NA
"IDS:212223_at",NA,NA,NA,NA
"ALDH1A1:212224_at",10.8547749010713,10.7998320398707,10.3975569880817,10.494645613593
"EIF1:212225_at",5.28243980500639,4.97498811199193,5.23342794374847,4.56803210477128
"PLPP3:212226_s_at",7.98766194202704,8.0679720778857,8.60110220337641,8.71180461232142
"EIF1:212227_x_at",NA,NA,NA,NA
"COQ9:212228_s_at",NA,NA,NA,NA
"FBXO21:212229_s_at",NA,NA,NA,NA
"PLPP3:212230_at",NA,NA,NA,NA
"FBXO21:212231_at",NA,NA,NA,NA
"FNBP4:212232_at",NA,NA,NA,NA
"MAP1B:212233_at",NA,NA,NA,NA
"ASXL1:212234_at",NA,NA,NA,NA
"PLXND1:212235_at",NA,NA,NA,NA
"KRT17///JUP:212236_x_at",NA,NA,NA,NA
"ASXL1:212237_at",NA,NA,NA,NA
"ASXL1:212238_at",NA,NA,NA,NA
"PIK3R1:212239_at",NA,NA,NA,NA
"PIK3R1:212240_s_at",NA,NA,NA,NA
"MYZAP///GCOM1///POLR2M:212241_at",NA,NA,NA,NA
"TUBA4A:212242_at",NA,NA,NA,NA
"GCOM1///POLR2M:212243_at",NA,NA,NA,NA
"GCOM1///POLR2M:212244_at",NA,NA,NA,NA
"MCFD2:212245_at",NA,NA,NA,NA
"MCFD2:212246_at",NA,NA,NA,NA
"NUP205:212247_at",NA,NA,NA,NA
"MTDH:212248_at",NA,NA,NA,NA
"PIK3R1:212249_at",7.84561549723295,8.07745665240059,7.73376105819606,7.98116766710568
"MTDH:212250_at",NA,NA,NA,NA
"MTDH:212251_at",NA,NA,NA,NA
"CAMKK2:212252_at",NA,NA,NA,NA
"DST:212253_x_at",NA,NA,NA,NA
"DST:212254_s_at",NA,NA,NA,NA
"ATP2C1:212255_s_at",NA,NA,NA,NA
"GALNT10:212256_at",NA,NA,NA,NA
"SMARCA2:212257_s_at",NA,NA,NA,NA
"SMARCA2:212258_s_at",6.05701696536554,5.70791125418517,5.7076352195453,6.01747656302046
"PBXIP1:212259_s_at",NA,NA,NA,NA
"GIGYF2:212260_at",NA,NA,NA,NA
"GIGYF2:212261_at",NA,NA,NA,NA
"QKI:212262_at",NA,NA,NA,NA
"QKI:212263_at",NA,NA,NA,NA
"WAPL:212264_s_at",NA,NA,NA,NA
"QKI:212265_at",NA,NA,NA,NA
"SRSF5:212266_s_at",NA,NA,NA,NA
"WAPL:212267_at",NA,NA,NA,NA
"SERPINB1:212268_at",NA,NA,NA,NA
"MCM3AP:212269_s_at",NA,NA,NA,NA
"RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17:212270_x_at",NA,NA,NA,NA
"MAPK1:212271_at",NA,NA,NA,NA
"LPIN1:212272_at",NA,NA,NA,NA
"GNAS:212273_x_at",NA,NA,NA,NA
"LPIN1:212274_at",NA,NA,NA,NA
"SRCAP:212275_s_at",NA,NA,NA,NA
"LPIN1:212276_at",NA,NA,NA,NA
"MTMR4:212277_at",NA,NA,NA,NA
"UBE3A:212278_x_at",NA,NA,NA,NA
"TMEM97:212279_at",8.98621181139093,8.97959667934937,9.89117612475454,10.0428221464933
"ATG4B:212280_x_at",NA,NA,NA,NA
"TMEM97:212281_s_at",8.96690914815423,8.90764180366553,9.78773934936344,10.1791253445167
"TMEM97:212282_at",NA,NA,NA,NA
"AGRN:212283_at",NA,NA,NA,NA
"LOC101928826///TPT1:212284_x_at",NA,NA,NA,NA
"AGRN:212285_s_at",NA,NA,NA,NA
"ANKRD12:212286_at",NA,NA,NA,NA
"SUZ12:212287_at",NA,NA,NA,NA
"FNBP1:212288_at",NA,NA,NA,NA
"ANKRD12:212289_at",NA,NA,NA,NA
"SLC7A1:212290_at",NA,NA,NA,NA
"HIPK1:212291_at",7.1814007617393,7.14751022492028,7.44675248456655,7.5149901416029
"SLC7A1:212292_at",NA,NA,NA,NA
"HIPK1:212293_at",NA,NA,NA,NA
"GNG12:212294_at",NA,NA,NA,NA
"SLC7A1:212295_s_at",NA,NA,NA,NA
"PSMD14:212296_at",NA,NA,NA,NA
"ATP13A3:212297_at",NA,NA,NA,NA
"NRP1:212298_at",NA,NA,NA,NA
"NEK9:212299_at",NA,NA,NA,NA
"TXLNA:212300_at",NA,NA,NA,NA
"RTF1:212301_at",NA,NA,NA,NA
"RTF1:212302_at",NA,NA,NA,NA
"KHSRP:212303_x_at",9.59185890498717,9.61030511519018,9.48097191470917,9.5894826194057
"MIA3:212305_s_at",NA,NA,NA,NA
"CLASP2:212306_at",NA,NA,NA,NA
"OGT:212307_s_at",10.7412478688798,10.6928857092969,10.6336945711633,10.6392050256224
"CLASP2:212308_at",NA,NA,NA,NA
"CLASP2:212309_at",NA,NA,NA,NA
"MIA3:212310_at",NA,NA,NA,NA
"SEL1L3:212311_at",NA,NA,NA,NA
"BCL2L1:212312_at",NA,NA,NA,NA
"CHMP7:212313_at",NA,NA,NA,NA
"SEL1L3:212314_at",NA,NA,NA,NA
"NUP210:212315_s_at",NA,NA,NA,NA
"NUP210:212316_at",NA,NA,NA,NA
"TNPO3:212317_at",NA,NA,NA,NA
"TNPO3:212318_at",NA,NA,NA,NA
"SGSM2:212319_at",NA,NA,NA,NA
"TUBB:212320_at",NA,NA,NA,NA
"SGPL1:212321_at",NA,NA,NA,NA
"SGPL1:212322_at",NA,NA,NA,NA
"VPS13D:212323_s_at",NA,NA,NA,NA
"VPS13D:212324_s_at",NA,NA,NA,NA
"LIMCH1:212325_at",6.60703434594862,6.58856473740135,6.6915341649192,6.38041777276528
"VPS13D:212326_at",NA,NA,NA,NA
"LIMCH1:212327_at",6.37051305246041,6.26247074298588,6.55028504908841,6.66845955691538
"LIMCH1:212328_at",6.2585189247113,5.83314309635834,6.33378150063115,6.20339694854612
"SCAP:212329_at",NA,NA,NA,NA
"TFDP1:212330_at",NA,NA,NA,NA
"RBL2:212331_at",NA,NA,NA,NA
"RBL2:212332_at",NA,NA,NA,NA
"FAM98A:212333_at",NA,NA,NA,NA
"GNS:212334_at",NA,NA,NA,NA
"GNS:212335_at",NA,NA,NA,NA
"EPB41L1:212336_at",NA,NA,NA,NA
"TUG1:212337_at",NA,NA,NA,NA
"MYO1D:212338_at",NA,NA,NA,NA
"EPB41L1:212339_at",NA,NA,NA,NA
"YIPF6:212340_at",NA,NA,NA,NA
"YIPF6:212341_at",NA,NA,NA,NA
"YIPF6:212342_at",NA,NA,NA,NA
"YIPF6:212343_at",NA,NA,NA,NA
"SULF1:212344_at",NA,NA,NA,NA
"CREB3L2:212345_s_at",NA,NA,NA,NA
"MIR4800///MXD4:212346_s_at",7.59170933316174,7.31813604115417,6.97773784924282,6.59529478400598
"MIR4800///MXD4:212347_x_at",NA,NA,NA,NA
"KDM1A:212348_s_at",NA,NA,NA,NA
"POFUT1:212349_at",NA,NA,NA,NA
"TBC1D1:212350_at",NA,NA,NA,NA
"EIF2B5:212351_at",NA,NA,NA,NA
"TMED10:212352_s_at",NA,NA,NA,NA
"SULF1:212353_at",NA,NA,NA,NA
"SULF1:212354_at",NA,NA,NA,NA
"KHNYN:212355_at",NA,NA,NA,NA
"KHNYN:212356_at",NA,NA,NA,NA
"FAM168A:212357_at",NA,NA,NA,NA
"CLIP3:212358_at",NA,NA,NA,NA
"ZSWIM8:212359_s_at",NA,NA,NA,NA
"AMPD2:212360_at",NA,NA,NA,NA
"ATP2A2:212361_s_at",NA,NA,NA,NA
"ATP2A2:212362_at",NA,NA,NA,NA
"ACTG1///ACTB:212363_x_at",NA,NA,NA,NA
"MYO1B:212364_at",NA,NA,NA,NA
"MYO1B:212365_at",NA,NA,NA,NA
"ZNF292:212366_at",NA,NA,NA,NA
"FEM1B:212367_at",NA,NA,NA,NA
"ZNF292:212368_at",NA,NA,NA,NA
"ZNF384:212369_at",NA,NA,NA,NA
"LOC101930591///FAM21A///FAM21C:212370_x_at",NA,NA,NA,NA
"DESI2:212371_at",NA,NA,NA,NA
"MYH10:212372_at",NA,NA,NA,NA
"FEM1B:212373_at",NA,NA,NA,NA
"FEM1B:212374_at",NA,NA,NA,NA
"EP400:212375_at",NA,NA,NA,NA
"EP400:212376_s_at",NA,NA,NA,NA
"NOTCH2:212377_s_at",NA,NA,NA,NA
"GART:212378_at",NA,NA,NA,NA
"GART:212379_at",NA,NA,NA,NA
"CMTR1:212380_at",NA,NA,NA,NA
"USP24:212381_at",NA,NA,NA,NA
"TCF4:212382_at",NA,NA,NA,NA
"ATP6V0A1:212383_at",NA,NA,NA,NA
"ATP6V1G2-DDX39B///SNORD84///DDX39B:212384_at",NA,NA,NA,NA
"TCF4:212385_at",NA,NA,NA,NA
"TCF4:212386_at",NA,NA,NA,NA
"TCF4:212387_at",NA,NA,NA,NA
"USP24:212388_at",NA,NA,NA,NA
"SBF1:212389_at",NA,NA,NA,NA
"LOC101930416///LOC101929792///LOC100996724///PDE4DIP:212390_at",4.45877569908024,4.38543103719352,2.75702324650746,4.1101961777542
"SNORD73A///RPS3A:212391_x_at",NA,NA,NA,NA
"LOC101930416///LOC101929792///LOC100996724///PDE4DIP:212392_s_at",NA,NA,NA,NA
"SBF1:212393_at",NA,NA,NA,NA
"EMC1:212394_at",NA,NA,NA,NA
"EMC1:212395_s_at",NA,NA,NA,NA
"EMC1:212396_s_at",NA,NA,NA,NA
"RDX:212397_at",NA,NA,NA,NA
"RDX:212398_at",NA,NA,NA,NA
"VGLL4:212399_s_at",NA,NA,NA,NA
"FAM102A:212400_at",9.52393434285395,9.47694867324594,9.48401725691557,9.10852445677817
"CDK11A///CDK11B:212401_s_at",NA,NA,NA,NA
"ZC3H13:212402_at",NA,NA,NA,NA
"UBE3B:212403_at",7.48615121310239,7.4432751117658,7.52434581646254,7.06026359873829
"UBE3B:212404_s_at",NA,NA,NA,NA
"METTL13:212405_s_at",NA,NA,NA,NA
"PCMTD2:212406_s_at",NA,NA,NA,NA
"METTL13:212407_at",NA,NA,NA,NA
"TOR1AIP1:212408_at",NA,NA,NA,NA
"TOR1AIP1:212409_s_at",NA,NA,NA,NA
"MICU2:212410_at",NA,NA,NA,NA
"IMP4:212411_at",NA,NA,NA,NA
"PDLIM5:212412_at",NA,NA,NA,NA
"SEPT6:212413_at",NA,NA,NA,NA
"GLYR1///SEPT6:212414_s_at",NA,NA,NA,NA
"SEPT6:212415_at",NA,NA,NA,NA
"SCAMP1:212416_at",NA,NA,NA,NA
"SCAMP1:212417_at",NA,NA,NA,NA
"ELF1:212418_at",NA,NA,NA,NA
"ZCCHC24:212419_at",NA,NA,NA,NA
"ELF1:212420_at",10.2444708736506,10.1279556423067,10.3892656452728,10.4554196977919
"KIAA0930:212421_at",NA,NA,NA,NA
"PDCD11:212422_at",NA,NA,NA,NA
"ZCCHC24:212423_at",NA,NA,NA,NA
"PDCD11:212424_at",NA,NA,NA,NA
"SCAMP1:212425_at",NA,NA,NA,NA
"YWHAQ:212426_s_at",NA,NA,NA,NA
"KIAA0368:212427_at",NA,NA,NA,NA
"KIAA0368:212428_at",NA,NA,NA,NA
"GTF3C2:212429_s_at",NA,NA,NA,NA
"RBM38:212430_at",NA,NA,NA,NA
"HMGXB3:212431_at",6.71163256182322,6.71328340023074,6.49920809085669,6.52528588711324
"GRPEL1:212432_at",NA,NA,NA,NA
"SNORA64///RPS2:212433_x_at",NA,NA,NA,NA
"GRPEL1:212434_at",NA,NA,NA,NA
"TRIM33:212435_at",NA,NA,NA,NA
"TRIM33:212436_at",NA,NA,NA,NA
"CENPB:212437_at",9.85794990222698,9.85589628775137,9.790772037862,9.75577221737886
"SNRNP27:212438_at",NA,NA,NA,NA
"IP6K1:212439_at",NA,NA,NA,NA
"SNRNP27:212440_at",NA,NA,NA,NA
"KIAA0232:212441_at",NA,NA,NA,NA
"CERS6:212442_s_at",NA,NA,NA,NA
"NBEAL2:212443_at",NA,NA,NA,NA
"GPRC5A:212444_at",NA,NA,NA,NA
"NEDD4L:212445_s_at",NA,NA,NA,NA
"CERS6:212446_s_at",NA,NA,NA,NA
"KBTBD2:212447_at",NA,NA,NA,NA
"NEDD4L:212448_at",NA,NA,NA,NA
"LYPLA1:212449_s_at",NA,NA,NA,NA
"SECISBP2L:212450_at",NA,NA,NA,NA
"SECISBP2L:212451_at",7.93103294150632,7.92736316466358,8.08353251326541,7.90116859546033
"KAT6B:212452_x_at",NA,NA,NA,NA
"KIF1BP:212453_at",NA,NA,NA,NA
"HNRNPDL:212454_x_at",NA,NA,NA,NA
"YTHDC1:212455_at",NA,NA,NA,NA
"CLUH:212456_at",NA,NA,NA,NA
"TFE3:212457_at",NA,NA,NA,NA
"SPRED2:212458_at",NA,NA,NA,NA
"SUCLG2:212459_x_at",NA,NA,NA,NA
"SPTSSA:212460_at",NA,NA,NA,NA
"AZIN1:212461_at",NA,NA,NA,NA
"KAT6B:212462_at",NA,NA,NA,NA
"CD59:212463_at",10.5656638106203,10.4947755991809,10.0270074871614,9.61686124072697
"FN1:212464_s_at",NA,NA,NA,NA
"SETD3:212465_at",NA,NA,NA,NA
"SPRED2:212466_at",NA,NA,NA,NA
"DNAJC13:212467_at",NA,NA,NA,NA
"SPAG9:212468_at",NA,NA,NA,NA
"NIPBL:212469_at",NA,NA,NA,NA
"SPAG9:212470_at",NA,NA,NA,NA
"AVL9:212471_at",NA,NA,NA,NA
"MICAL2:212472_at",NA,NA,NA,NA
"MICAL2:212473_s_at",NA,NA,NA,NA
"AVL9:212474_at",NA,NA,NA,NA
"AVL9:212475_at",NA,NA,NA,NA
"ACAP2:212476_at",NA,NA,NA,NA
"ACAP2:212477_at",NA,NA,NA,NA
"RMND5A:212478_at",NA,NA,NA,NA
"RMND5A:212479_s_at",NA,NA,NA,NA
"SPECC1L:212480_at",NA,NA,NA,NA
"TPM4:212481_s_at",NA,NA,NA,NA
"RMND5A:212482_at",NA,NA,NA,NA
"NIPBL:212483_at",NA,NA,NA,NA
"FAM89B:212484_at",NA,NA,NA,NA
"GPATCH8:212485_at",NA,NA,NA,NA
"FYN:212486_s_at",1.37851162325373,1.82781902461732,2.68706068833989,2.8972404255748
"GPATCH8:212487_at",8.58616424593091,8.62399119649166,8.53566419081016,8.58526303088387
"COL5A1:212488_at",NA,NA,NA,NA
"COL5A1:212489_at",NA,NA,NA,NA
"DNAJC8:212490_at",NA,NA,NA,NA
"DNAJC8:212491_s_at",NA,NA,NA,NA
"KDM4B:212492_s_at",NA,NA,NA,NA
"SETD2:212493_s_at",NA,NA,NA,NA
"TNS2:212494_at",9.50422311991285,9.81233777434737,9.37101426442465,9.44041241487066
"KDM4B:212495_at",NA,NA,NA,NA
"KDM4B:212496_s_at",NA,NA,NA,NA
"MAPK1IP1L:212497_at",NA,NA,NA,NA
"MARCH6:212498_at",NA,NA,NA,NA
"MAPK1IP1L///FCF1:212499_s_at",NA,NA,NA,NA
"ADO:212500_at",NA,NA,NA,NA
"CEBPB:212501_at",NA,NA,NA,NA
"ADO:212502_at",NA,NA,NA,NA
"DIP2C:212503_s_at",NA,NA,NA,NA
"DIP2C:212504_at",NA,NA,NA,NA
"MAU2:212505_s_at",NA,NA,NA,NA
"PICALM:212506_at",NA,NA,NA,NA
"TMEM131:212507_at",NA,NA,NA,NA
"MOAP1:212508_at",NA,NA,NA,NA
"MXRA7:212509_s_at",NA,NA,NA,NA
"GPD1L:212510_at",NA,NA,NA,NA
"PICALM:212511_at",NA,NA,NA,NA
"CARM1:212512_s_at",NA,NA,NA,NA
"USP33:212513_s_at",NA,NA,NA,NA
"DDX3X:212514_x_at",NA,NA,NA,NA
"DDX3X:212515_s_at",NA,NA,NA,NA
"ARAP1:212516_at",NA,NA,NA,NA
"ATRN:212517_at",NA,NA,NA,NA
"PIP5K1C:212518_at",NA,NA,NA,NA
"UBE2E1:212519_at",NA,NA,NA,NA
"SMARCA4:212520_s_at",NA,NA,NA,NA
"PDE8A:212521_s_at",NA,NA,NA,NA
"PDE8A:212522_at",NA,NA,NA,NA
"SPIDR:212523_s_at",NA,NA,NA,NA
"H2AFX:212524_x_at",NA,NA,NA,NA
"H2AFX:212525_s_at",NA,NA,NA,NA
"SPG20:212526_at",2.29865831556452,2.64154602908752,3.19534759832222,2.39506279951758
"DESI1:212527_at",NA,NA,NA,NA
"DESI1:212528_at",NA,NA,NA,NA
"LSM12:212529_at",NA,NA,NA,NA
"NEK7:212530_at",NA,NA,NA,NA
"LCN2:212531_at",NA,NA,NA,NA
"LSM12:212532_s_at",NA,NA,NA,NA
"WEE1:212533_at",NA,NA,NA,NA
